Data Point,Latitude,Longitude,Altitude,RSRP,RF Channel Power,RSSI,SINR,RSRQ,OSTP,Text,Voice,Video
103,39.686855,-106.9452483,2211.1,-79.25880541851879,,,,,,Good,Good,Good
104,39.686775,-106.94522830000001,2211.6,-79.92388524522256,,,,,,Good,Good,Good
105,39.686704999999996,-106.9451983,2212.0,-80.45511906187126,,,,,,Good,Good,Good
106,39.68663333,-106.94523170000001,2211.5,-81.20014067742218,,,,,,Good,Good,Good
107,39.68658,-106.94525,2210.9,-81.7162784969075,,,,,,Good,Good,Good
108,39.68658167,-106.945245,2210.6,-81.68628225132305,,,,,,Good,Good,Good
109,39.686495,-106.945275,2209.5,-82.49971506091629,,,,,,Good,Good,Good
110,39.68639,-106.94528829999999,2208.9,-83.37712855832027,,,,,,Good,Good,Good
111,39.686295,-106.94526499999999,2208.5,-84.04852011746446,,,,,,Good,Good,Good
112,39.68619833,-106.94528000000001,2207.6,-84.80997866773961,,,,,,Good,Good,Good
113,39.68613167,-106.94529170000001,2206.7,-85.32225829140602,,,,,,Good,Good,Good
114,39.686054999999996,-106.94533329999999,2205.6,-85.95984143745663,,,,,,Good,Good,Good
115,39.68595833,-106.94535330000001,2204.1,-86.66447006175135,,,,,,Good,Good,Good
116,39.68587167,-106.94533999999999,2203.3,-87.21116080737191,,,,,,Good,Good,Good
117,39.68583667,-106.94538670000001,2201.7,-87.53487928982987,,,,,,Good,Good,Good
118,39.68581167,-106.94541170000001,2200.2,-87.74691168345772,,,,,,Good,Good,Good
119,39.68576167,-106.94542,2200.7,-88.07910166004864,,,,,,Good,Good,Good
120,39.68579833,-106.9454133,2200.5,-87.83478751817239,,,,,,Good,Good,Good
121,39.68584,-106.94543,2200.6,-87.6057049093286,,,,,,Good,Good,Good
122,39.68586,-106.94548999999999,2200.4,-87.6129022116405,,,,,,Good,Good,Good
123,39.685835,-106.94556670000001,2200.5,-87.94941413521745,,,,,,Good,Good,Good
124,39.68581333,-106.9455933,2201.9,-88.14621468491353,,,,,,Good,Good,Good
125,39.68577833,-106.94563670000001,2202.6,-88.46235111554753,,,,,,Good,Good,Good
126,39.68575,-106.9456983,2203.7,-88.78062942394689,,,,,,Good,Good,Good
127,39.68571,-106.9457683,2204.4,-89.18578781119967,,,,,,Good,Good,Good
128,39.685655,-106.94583829999999,2204.2,-89.67031722554212,,,,,,Good,Good,Good
129,39.68560167,-106.94592,2203.6,-90.16707149635616,,,,,,Good,Good,Good
130,39.685525,-106.9459317,2203.9,-90.6028699916713,,,,,,Good,Good,Good
131,39.68545167,-106.9458933,2204.1,-90.89546114713264,,,,,,Good,Good,Good
132,39.68541333,-106.9458283,2204.8,-90.94953772197218,,,,,,Good,Good,Good
133,39.68534833,-106.94578670000001,2205.4,-91.20132602303404,,,,,,Good,Good,Good
134,39.68532667,-106.94568829999999,2206.5,-91.11768641988395,,,,,,Good,Good,Good
135,39.68535833,-106.94559170000001,2207.2,-90.76440739060098,,,,,,Good,Good,Good
136,39.685385,-106.94551170000001,2208.2,-90.47290170146366,,,,,,Good,Good,Good
137,39.68537333,-106.94541000000001,2208.3,-90.36635965679362,,,,,,Good,Good,Good
138,39.68531,-106.9454,2208.4,-90.70519448017163,,,,,,Good,Good,Good
139,39.68527,-106.94544170000002,2207.7,-90.9904661787526,,,,,,Good,Good,Good
140,39.68519333,-106.94543999999999,2206.7,-91.4030396946723,,,,,,Good,Good,Good
141,39.68507333,-106.945375,2206.4,-91.9485842762308,,,,,,Good,Good,Good
142,39.68497,-106.94534499999999,2205.7,-92.4477711982918,,,,,,Good,Good,Good
143,39.68485667,-106.9453133,2205.1,-92.98703579985467,,,,,,Good,Good,Good
144,39.68475,-106.9453217,2204.4,-93.52516036020987,,,,,,Good,Good,Good
145,39.684655,-106.9453217,2204.2,-93.98509973786918,,,,,,Good,Good,Good
146,39.68458333,-106.9453017,2204.3,-94.30608596624938,,,,,,Good,Good,Good
147,39.68449833,-106.94528999999999,2204.2,-94.69278953610309,,,,,,Good,Good,Good
148,39.684425,-106.94531,2204.5,-95.04786231614017,,,,,,Good,Good,Good
149,39.684365,-106.94533,2205.1,-95.33704924254448,,,,,,Good,Good,Good
150,39.684295,-106.945295,2204.8,-95.61892966356426,,,,,,Good,Good,Good
151,39.684235,-106.9452767,2205.3,-95.86848510220294,,,,,,Good,Good,Good
152,39.68417,-106.9452533,2205.8,-96.13357961599235,,,,,,Good,Good,Good
153,39.68409667,-106.9452183,2206.4,-96.42377427848925,,,,,,Good,Good,Good
154,39.68402667,-106.94521,2206.3,-96.71537399620522,,,,,,Good,Good,Good
155,39.68397833,-106.94515829999999,2206.8,-96.88534919151432,,,,,,Good,Good,Good
156,39.68391167,-106.9451217,2207.2,-97.14145083383079,,,,,,Good,Good,Good
157,39.68386833,-106.94508,2208.0,-97.2976962665891,,,,,,Good,Good,Good
158,39.68382667,-106.9450433,2208.1,-97.45013807080957,,,,,,Good,Good,Good
159,39.68379,-106.9449983,2208.9,-97.57891532750862,,,,,,Good,Good,Good
160,39.68373333,-106.944975,2209.7,-97.79828585464368,,,,,,Good,Good,Good
161,39.68367333,-106.94495500000001,2210.2,-98.03048141363878,,,,,,Good,Good,Good
162,39.683625,-106.94494170000002,2210.9,-98.21698518526793,,,,,,Good,Good,Good
163,39.68357667,-106.94488829999999,2211.8,-98.38856065965038,,,,,,Good,Good,Good
164,39.68352333,-106.9448733,2212.6,-98.59168864959268,,,,,,Good,Good,Good
165,39.68346333,-106.9448467,2213.0,-98.81534638079013,,,,,,Good,Good,Good
166,39.68341333,-106.9448033,2213.5,-98.99511934711512,,,,,,Good,Good,Good
167,39.68333833,-106.94478829999998,2213.2,-99.2749326050201,,,,,,Good,Good,Good
168,39.68327,-106.94478670000001,2213.4,-99.52927939318161,,,,,,Good,Good,Good
169,39.6832,-106.944775,2213.8,-99.78448258367114,,,,,,Good,Good,Good
170,39.68313667,-106.94477830000001,2213.7,-100.0154480287353,,,,,,Good,Good,Maybe
171,39.683085,-106.944775,2213.5,-100.20075821290912,,,,,,Good,Good,Maybe
172,39.68301667,-106.944755,2213.7,-100.44040279867029,,,,,,Good,Good,Maybe
173,39.682955,-106.9447383,2214.6,-100.65476352765734,,,,,,Good,Good,Maybe
174,39.68290833,-106.94471829999999,2214.1,-100.81451892621422,,,,,,Good,Good,Maybe
175,39.682854999999996,-106.94471170000001,2214.7,-100.99810200601408,,,,,,Good,Good,Maybe
176,39.68282333,-106.9447233,2214.6,-101.1085620490365,,,,,,Good,Good,Maybe
177,39.68283667,-106.94475,2213.8,-101.06696596081636,,,,,,Good,Good,Maybe
178,39.682845,-106.94480829999999,2214.8,-101.04890707973311,,,,,,Good,Good,Maybe
179,39.68288,-106.94483999999999,2212.9,-100.93504189935308,,,,,,Good,Good,Maybe
180,39.68287667,-106.9449133,2211.3,-100.96417719983165,,,,,,Good,Good,Maybe
181,39.68290333,-106.94495500000001,2209.7,-100.88372454178946,,,,,,Good,Good,Maybe
182,39.68288333,-106.945035,2211.4,-100.97759440502557,,,,,,Good,Good,Maybe
183,39.68287833,-106.94511000000001,2212.3,-101.02144106634884,,,,,,Good,Good,Maybe
184,39.68287833,-106.94516999999999,2212.3,-101.04512963750354,,,,,,Good,Good,Maybe
185,39.68287167,-106.9452117,2212.3,-101.08550102911747,,,,,,Good,Good,Maybe
186,39.68287,-106.94527,2211.3,-101.11749783178207,,,,,,Good,Good,Maybe
187,39.68287833,-106.9453317,2211.8,-101.11922164057063,,,,,,Good,Good,Maybe
188,39.68288167,-106.9453767,2211.9,-101.13117065403574,,,,,,Good,Good,Maybe
189,39.68289667,-106.9454267,2212.2,-101.10767888834314,,,,,,Good,Good,Maybe
190,39.68291167,-106.945485,2212.4,-101.09066231950078,,,,,,Good,Good,Maybe
191,39.68292667,-106.9455567,2213.8,-101.08425797875489,,,,,,Good,Good,Maybe
192,39.68293667,-106.94562830000001,2213.7,-101.09776322149084,,,,,,Good,Good,Maybe
193,39.68290833,-106.94571670000002,2214.1,-101.25442994519364,,,,,,Good,Good,Maybe
194,39.68288667,-106.9457683,2214.5,-101.36395133505889,,,,,,Good,Good,Maybe
195,39.68285333,-106.94583829999999,2215.1,-101.52639524777614,,,,,,Good,Good,Maybe
196,39.68283333,-106.9459267,2215.0,-101.66118250354832,,,,,,Good,Good,Maybe
197,39.68276167,-106.94601170000001,2214.9,-101.96066355951972,,,,,,Good,Good,Maybe
198,39.68277,-106.946095,2215.3,-102.00514226736996,,,,,,Good,Good,Maybe
199,39.68274167,-106.9462,2215.4,-102.18767277251526,,,,,,Good,Good,Maybe
200,39.68270167,-106.94628999999999,2215.3,-102.3947893107621,,,,,,Good,Good,Maybe
201,39.68269167,-106.9463717,2215.9,-102.5034030323512,,,,,,Good,Good,Maybe
202,39.68269667,-106.9464517,2215.9,-102.56724796990976,,,,,,Good,Good,Maybe
203,39.68272333,-106.94653829999999,2215.9,-102.57571862343008,,,,,,Good,Good,Maybe
204,39.682725,-106.9466133,2215.9,-102.65044757093881,,,,,,Good,Good,Maybe
205,39.68274333,-106.94669170000002,2215.7,-102.68182649185677,,,,,,Good,Good,Maybe
206,39.68272,-106.946795,2214.7,-102.8672121575637,,,,,,Good,Good,Maybe
207,39.68267833,-106.94691,2214.4,-103.1211067460811,,,,,,Good,Good,Maybe
208,39.68262167,-106.94696670000002,2214.3,-103.34908299808902,,,,,,Good,Good,Maybe
209,39.68259833,-106.94703500000001,2213.7,-103.49534477464233,,,,,,Good,Good,Maybe
210,39.68264,-106.94705829999998,2213.6,-103.40634062046009,,,,,,Good,Good,Maybe
211,39.68267,-106.94711670000001,2213.2,-103.39361774147265,,,,,,Good,Good,Maybe
212,39.68269667,-106.94717,2213.0,-103.38573255008266,,,,,,Good,Good,Maybe
213,39.682755,-106.94721170000001,2212.6,-103.27640260272508,,,,,,Good,Good,Maybe
214,39.68283833,-106.9472567,2211.9,-103.1028366311735,,,,,,Good,Good,Maybe
215,39.68286667,-106.94732169999999,2210.9,-103.11183326792612,,,,,,Good,Good,Maybe
216,39.68290667,-106.94736499999999,2210.3,-103.0605598556838,,,,,,Good,Good,Maybe
217,39.68296167,-106.9473733,2210.8,-102.91914585596066,,,,,,Good,Good,Maybe
218,39.68302667,-106.94738829999999,2209.5,-102.7589263500452,,,,,,Good,Good,Maybe
219,39.68309,-106.94741670000002,2208.9,-102.62295122562671,,,,,,Good,Good,Maybe
220,39.68314,-106.947455,2208.1,-102.54009172224103,,,,,,Good,Good,Maybe
221,39.68319333,-106.94748500000001,2207.4,-102.4363621237656,,,,,,Good,Good,Maybe
222,39.683240000000005,-106.9475317,2207.4,-102.37860473395321,,,,,,Good,Good,Maybe
223,39.68328333,-106.9475817,2206.7,-102.33743708249544,,,,,,Good,Good,Maybe
224,39.68330167,-106.94761670000001,2206.5,-102.34321795583797,,,,,,Good,Good,Maybe
225,39.68334167,-106.9476217,2206.3,-102.24011300068963,,,,,,Good,Good,Maybe
226,39.68337333,-106.94766170000001,2205.3,-102.21864009520573,,,,,,Good,Good,Maybe
227,39.68341333,-106.9477017,2204.0,-102.17542340322075,,,,,,Good,Good,Maybe
228,39.68342667,-106.947775,2203.6,-102.26458832927294,,,,,,Good,Good,Maybe
229,39.68345,-106.94783170000001,2203.4,-102.29970795388853,,,,,,Good,Good,Maybe
230,39.6835,-106.94788,2202.4,-102.24978790444433,,,,,,Good,Good,Maybe
231,39.68352,-106.94793670000001,2202.1,-102.29788131884857,,,,,,Good,Good,Maybe
232,39.68355333,-106.94798670000002,2202.2,-102.29994091791768,,,,,,Good,Good,Maybe
233,39.68359833,-106.94803999999999,2201.7,-102.27919927820007,,,,,,Good,Good,Maybe
234,39.68364667,-106.948075,2201.2,-102.21750116743878,,,,,,Good,Good,Maybe
235,39.68367333,-106.9481483,2201.4,-102.2875468740607,,,,,,Good,Good,Maybe
236,39.683659999999996,-106.9481967,2201.1,-102.41496888961714,,,,,,Good,Good,Maybe
237,39.68366667,-106.9482067,2201.1,-102.41703888897652,,,,,,Good,Good,Maybe
238,39.68367167,-106.94822169999999,2201.3,-102.4331157976313,,,,,,Good,Good,Maybe
239,39.68365833,-106.94826670000002,2201.5,-102.55398944199516,,,,,,Good,Good,Maybe
240,39.68364667,-106.9483567,2201.0,-102.7572705145788,,,,,,Good,Good,Maybe
241,39.68361833,-106.9484433,2200.9,-102.9948028157865,,,,,,Good,Good,Maybe
242,39.68361167,-106.9485433,2200.5,-103.20456966141758,,,,,,Good,Good,Maybe
243,39.68362167,-106.9486033,2200.5,-103.29738703035697,,,,,,Good,Good,Maybe
244,39.68365167,-106.94866499999999,2200.5,-103.34744899494625,,,,,,Good,Good,Maybe
245,39.68367833,-106.94873999999999,2200.8,-103.43364703334137,,,,,,Good,Good,Maybe
246,39.68372,-106.94879669999999,2200.8,-103.450946938496,,,,,,Good,Good,Maybe
247,39.68376167,-106.94883999999999,2200.9,-103.4432802599105,,,,,,Good,Good,Maybe
248,39.68378667,-106.94891170000001,2200.7,-103.53303262504984,,,,,,Good,Good,Maybe
249,39.68379333,-106.94896670000001,2200.7,-103.63090323534949,,,,,,Good,Good,Maybe
250,39.68380833,-106.94904170000001,2201.1,-103.75213518392702,,,,,,Good,Good,Maybe
251,39.683859999999996,-106.94907169999999,2201.1,-103.70174247306377,,,,,,Good,Good,Maybe
252,39.68391667,-106.9490733,2201.3,-103.58195874280648,,,,,,Good,Good,Maybe
253,39.68396167,-106.9490967,2201.8,-103.53405103054095,,,,,,Good,Good,Maybe
254,39.684025,-106.9491233,2201.6,-103.45457515819108,,,,,,Good,Good,Maybe
255,39.68409833,-106.94913999999999,2201.6,-103.33356062985499,,,,,,Good,Good,Maybe
256,39.68410833,-106.94921670000001,2201.6,-103.4808639733159,,,,,,Good,Good,Maybe
257,39.68407,-106.94928329999999,2201.4,-103.7068534130774,,,,,,Good,Good,Maybe
258,39.68404333,-106.949325,2201.7,-103.85263536056837,,,,,,Good,Good,Maybe
259,39.684045000000005,-106.94933999999999,2201.9,-103.8817150898419,,,,,,Good,Good,Maybe
260,39.68407667,-106.9494,2201.7,-103.94760404577534,,,,,,Good,Good,Maybe
261,39.68411667,-106.94944170000001,2201.9,-103.95827319684454,,,,,,Good,Good,Maybe
262,39.68416667,-106.94949,2202.2,-103.9651906774796,,,,,,Good,Good,Maybe
263,39.68420333,-106.9495567,2202.3,-104.0413586229614,,,,,,Good,Good,Maybe
264,39.68423667,-106.9496217,2202.8,-104.1220353581644,,,,,,Good,Good,Maybe
265,39.68426667,-106.9496633,2202.9,-104.15808167248241,,,,,,Good,Good,Maybe
266,39.68430333,-106.94970670000001,2202.9,-104.18668661455968,,,,,,Good,Good,Maybe
267,39.68434333,-106.9497483,2202.8,-104.20630432153781,,,,,,Good,Good,Maybe
268,39.68438333,-106.949805,2202.6,-104.26184858003477,,,,,,Good,Good,Maybe
269,39.68442333,-106.9498533,2202.5,-104.29983826855445,,,,,,Good,Good,Maybe
270,39.68447167,-106.94988500000001,2202.0,-104.28608866256536,,,,,,Good,Good,Maybe
271,39.68449667,-106.94993500000001,2201.9,-104.35754723560616,,,,,,Good,Good,Maybe
272,39.68455167,-106.9499567,2201.9,-104.3114708066302,,,,,,Good,Good,Maybe
273,39.68461167,-106.94990829999999,2201.0,-104.09216395026854,,,,,,Good,Good,Maybe
274,39.68466333,-106.94983,2200.2,-103.81362620877954,,,,,,Good,Good,Maybe
275,39.68472833,-106.949735,2200.1,-103.46617646810317,,,,,,Good,Good,Maybe
276,39.68479167,-106.94963329999999,2200.2,-103.09902585085412,,,,,,Good,Good,Maybe
277,39.684845,-106.94953329999998,2199.9,-102.74835970794764,,,,,,Good,Good,Maybe
278,39.68490167,-106.9494533,2199.7,-102.4363998806466,,,,,,Good,Good,Maybe
279,39.68495833,-106.94936000000001,2199.2,-102.08488758118847,,,,,,Good,Good,Maybe
280,39.68501,-106.9492733,2198.8,-101.75463785110469,,,,,,Good,Good,Maybe
281,39.685075,-106.949165,2198.7,-101.3334608748192,,,,,,Good,Good,Maybe
282,39.68514167,-106.94907830000001,2198.5,-100.95919820886722,,,,,,Good,Good,Maybe
283,39.68519667,-106.9490033,2198.3,-100.63538384832133,,,,,,Good,Good,Maybe
284,39.68527167,-106.94891329999999,2198.3,-100.220213837268,,,,,,Good,Good,Maybe
285,39.68531833,-106.9487983,2197.7,-99.78661774449029,,,,,,Good,Good,Good
286,39.68536833,-106.9487067,2197.7,-99.40555527772241,,,,,,Good,Good,Good
287,39.685425,-106.94861170000001,2197.8,-98.99145029278438,,,,,,Good,Good,Good
288,39.68547167,-106.9485,2198.0,-98.54168979126888,,,,,,Good,Good,Good
289,39.68554333,-106.9483733,2198.1,-97.97315990816219,,,,,,Good,Good,Good
290,39.68561,-106.948275,2197.9,-97.49252657109241,,,,,,Good,Good,Good
291,39.68565667,-106.94817330000001,2196.5,-97.04180158726595,,,,,,Good,Good,Good
292,39.68568667,-106.948075,2195.2,-96.6380805789222,,,,,,Good,Good,Good
293,39.68567833,-106.9479733,2193.9,-96.32406930745394,,,,,,Good,Good,Good
294,39.68566333,-106.94786670000002,2192.9,-96.01324084925463,,,,,,Good,Good,Good
295,39.685635,-106.94778000000001,2192.7,-95.81025311034968,,,,,,Good,Good,Good
296,39.68560833,-106.9477,2192.6,-95.62836960253416,,,,,,Good,Good,Good
297,39.68558833,-106.94761499999998,2193.0,-95.41297118362768,,,,,,Good,Good,Good
298,39.68557167,-106.9475233,2193.3,-95.168243804542,,,,,,Good,Good,Good
299,39.68557833,-106.94743000000001,2194.0,-94.84289172204339,,,,,,Good,Good,Good
300,39.68559167,-106.94731999999999,2195.6,-94.4388174276511,,,,,,Good,Good,Good
301,39.68566667,-106.94724,2197.0,-93.90831235412784,,,,,,Good,Good,Good
302,39.68575667,-106.9471817,2197.9,-93.38253827794931,,,,,,Good,Good,Good
303,39.68584167,-106.94713329999999,2198.5,-92.89705130917676,,,,,,Good,Good,Good
304,39.68590333,-106.9471217,2199.4,-92.62328607099089,,,,,,Good,Good,Good
305,39.685984999999995,-106.9471267,2200.0,-92.33374878648831,,,,,,Good,Good,Good
306,39.68607,-106.947115,2200.4,-91.96812892564704,,,,,,Good,Good,Good
307,39.68615,-106.9470733,2200.8,-91.4990071798313,,,,,,Good,Good,Good
308,39.68622333,-106.94703500000001,2201.0,-91.05993559112387,,,,,,Good,Good,Good
309,39.686285,-106.9469967,2201.2,-90.65829921571523,,,,,,Good,Good,Good
310,39.68635833,-106.9469617,2201.1,-90.21660054984105,,,,,,Good,Good,Good
311,39.68645,-106.9469433,2201.1,-89.76714763563587,,,,,,Good,Good,Good
312,39.68653,-106.94691999999999,2201.4,-89.33749332239648,,,,,,Good,Good,Good
313,39.686609999999995,-106.9469067,2201.6,-88.95064451618201,,,,,,Good,Good,Good
314,39.686695,-106.9468767,2202.5,-88.45805687894594,,,,,,Good,Good,Good
